N1,N2,N3,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,target
0.540762664,0.373810134,0.752255669,3,0,2,3,3,1,0,2,3,2,2,1,2,1,1,1,1,2
0.670176221,0.423554097,0.738189683,3,0,3,0,4,4,4,5,2,1,1,2,1,2,1,1,1,2
0.624394345,0.409358734,0.742177529,2,2,2,4,4,3,3,1,3,5,2,1,1,2,1,1,1,2
0.472044791,0.299514665,0.659035095,1,1,2,2,3,3,1,2,1,2,1,1,2,1,1,1,1,2
0.483237551,0.405932609,0.738895066,4,4,3,1,2,4,2,1,1,2,1,1,2,1,1,1,1,2
0.563969057,0.227523438,0.639437676,1,3,4,0,3,2,3,2,1,5,2,2,1,2,1,1,1,2
0.365542933,0.452754206,0.735301402,0,4,1,2,1,4,4,2,3,2,1,2,1,2,1,1,1,2
0.304451529,0.206258488,0.734112633,1,1,0,0,3,3,3,2,1,5,2,2,1,1,1,1,1,2
0.594770357,0.400939406,0.718509152,1,2,0,1,4,2,0,5,4,5,2,1,2,1,1,1,1,2
0.642966624,0.273177192,0.788237586,1,3,3,4,4,3,0,3,5,5,2,1,1,2,1,1,1,2
0.495801671,0.423372164,0.704134785,2,3,4,1,4,3,4,1,5,5,1,2,2,2,1,1,1,2
0.447972704,0.347955651,0.648044232,0,2,1,4,0,4,4,2,3,1,1,2,2,2,1,1,1,2
0.433246835,0.420916157,0.687565403,2,4,4,4,2,0,0,5,2,4,2,1,2,1,1,1,1,2
0.341444105,0.169404373,0.659246318,0,4,1,3,3,4,1,2,5,5,1,2,1,1,1,1,1,2
0.621317379,0.147369571,0.716258997,3,1,0,3,0,0,0,2,2,2,2,2,1,2,1,1,1,2
0.644056005,0.345827058,0.743060082,1,3,1,3,4,2,4,5,4,5,2,2,1,1,1,1,1,2
0.620454026,0.288331556,0.595810965,1,3,3,2,2,4,1,2,1,4,2,1,1,1,1,1,1,2
0.521706478,0.23359401,0.693575403,4,1,3,0,3,2,4,4,3,4,2,1,2,1,1,1,1,2
0.516759467,0.227518121,0.89631665,3,2,2,0,1,1,2,3,1,5,1,1,2,1,1,1,1,2
0.470985594,0.159120799,0.70593939,3,2,1,1,1,4,2,2,5,4,2,1,1,1,1,1,1,2
0.59863765,0.135000574,0.746355515,0,0,2,0,0,4,1,3,3,1,1,1,2,1,1,1,1,2
0.417603589,0.326256729,0.734441007,4,3,2,3,3,1,1,2,3,1,1,2,2,2,1,1,1,2
0.3581057,0.279380509,0.811543997,0,2,0,4,1,0,4,2,5,1,2,2,2,1,1,1,1,2
0.208196286,0.162405975,0.643194689,1,2,1,0,1,0,3,3,5,3,2,2,2,2,1,1,1,2
0.577444021,0.25703932,0.914413898,0,2,1,4,0,2,4,4,1,4,2,1,1,2,1,1,1,2
0.677625068,0.377596945,0.690140679,3,3,0,1,2,3,4,4,2,4,1,2,2,1,1,1,1,2
0.316507751,0.301969661,0.675318673,1,0,0,0,3,1,1,3,4,1,1,1,1,2,1,1,1,2
0.356465948,0.309205253,0.536059109,3,1,0,1,2,0,1,2,2,4,1,2,1,2,1,1,1,2
0.574350979,0.349416618,0.853823045,2,0,0,2,0,4,4,3,4,2,2,2,1,2,1,1,1,2
0.462948777,0.361092965,0.628234257,1,0,3,0,3,1,2,2,1,1,1,1,2,1,1,1,1,2
0.321562752,0.290657441,0.678635613,2,2,0,2,1,0,4,5,3,4,2,1,1,2,1,1,1,2
0.424254107,0.422721382,0.761016205,2,2,2,0,1,4,3,4,2,3,2,1,1,1,1,1,1,2
0.561581149,0.471878456,0.992625943,1,4,1,1,0,2,4,4,1,5,2,1,2,2,1,1,1,2
0.423778542,0.287496559,0.588978635,2,1,4,4,1,0,2,5,3,2,1,1,2,1,1,1,1,2
0.447619758,0.351787661,0.906632913,0,3,3,2,3,1,0,4,3,1,1,1,1,2,1,1,1,2
0.622299415,0.382532377,0.745617049,0,3,3,3,1,2,3,1,4,4,1,2,1,2,1,1,1,2
0.522373813,0.276820024,0.693472897,3,0,4,2,2,2,2,2,1,5,1,1,1,1,1,1,1,2
0.373430628,0.285084137,0.864161994,3,4,1,1,2,3,2,5,4,3,1,1,1,2,1,1,1,2
0.492507861,0.268106969,0.568990286,1,0,2,0,1,4,4,1,3,1,1,1,2,1,1,1,1,2
0.224930873,0.265749103,0.788201742,2,0,3,4,0,3,4,4,1,4,1,1,1,1,1,1,1,2
0.273748235,0.149569382,0.535517103,1,4,2,4,4,1,1,4,5,2,1,2,2,1,1,1,1,2
0.38138124,0.209261678,0.799317375,2,4,0,4,2,4,3,3,5,3,1,1,1,1,1,1,1,2
0.638297932,0.339343256,0.610110322,2,0,3,3,4,3,0,3,2,1,2,2,2,1,1,1,1,2
0.401177577,0.252481965,0.673942602,3,3,2,3,1,2,2,3,1,4,2,2,2,2,1,1,1,2
0.5944641,0.20113851,0.684348601,4,3,3,0,1,1,2,5,3,1,2,2,1,1,1,1,1,2
0.408151242,0.317737994,0.766547886,3,1,0,4,1,4,0,5,4,5,2,2,1,2,1,1,1,2
0.564911949,0.322615233,0.750926547,2,0,0,2,3,4,1,4,3,4,1,1,1,2,1,1,1,2
0.416010143,0.184863473,0.61370239,4,3,1,0,2,3,0,2,5,1,1,1,2,1,1,1,1,2
0.37555657,0.518822168,0.83303079,4,4,0,2,4,3,4,2,2,2,2,2,2,2,1,1,1,2
0.650757742,0.447741205,0.927454537,2,3,4,3,2,0,3,1,4,4,1,1,2,2,1,1,1,2
0.447600867,0.354019543,0.663012597,1,0,4,3,3,1,1,3,2,1,1,1,2,1,1,1,1,2
0.486252092,0.430112535,0.836284056,0,3,1,2,2,0,0,3,4,3,2,1,1,1,1,1,1,2
0.495654046,0.391489509,0.761211669,2,1,3,1,0,2,0,2,2,5,1,1,2,2,1,1,1,2
0.605476139,0.275551456,0.812465887,4,1,4,2,4,2,1,4,5,3,1,2,2,1,1,1,1,2
0.414948558,0.231383541,0.77954432,3,3,0,3,2,4,1,3,3,3,1,2,1,2,1,1,1,2
0.479718255,0.29481374,0.766877329,4,0,1,0,0,0,0,3,4,4,1,2,1,2,1,1,1,2
0.430905069,0.221278656,0.657639468,3,2,0,4,2,0,3,3,2,5,2,1,2,1,1,1,1,2
0.413615824,0.350790736,0.808274838,1,0,3,4,3,2,4,4,4,5,2,2,1,1,1,1,1,2
0.388607134,0.222081094,0.750887274,2,4,0,2,4,0,3,1,3,5,1,1,2,1,1,1,1,2
0.661052089,0.143199234,0.691160767,3,0,1,3,3,0,1,4,5,3,2,2,1,1,1,1,1,2
0.332933752,0.299620894,0.562159865,3,1,1,3,3,1,2,1,5,3,1,1,2,2,1,1,1,2
0.352609419,0.179299311,0.794976052,3,2,0,1,4,3,4,5,3,2,2,1,2,2,1,1,1,2
0.359735977,0.314642294,0.826404591,1,2,0,4,1,4,0,5,3,3,1,2,1,1,1,1,1,2
0.432643739,0.405741753,0.515764454,2,1,4,0,3,2,2,4,2,5,2,2,2,1,1,1,1,2
0.543988186,0.416879003,0.690045002,2,3,1,2,2,1,0,1,2,2,1,1,2,1,1,1,1,2
0.425668989,0.212400952,0.75543528,3,1,3,4,2,2,2,5,5,2,1,2,1,2,1,1,1,2
0.387059192,0.195661335,0.67765576,2,0,0,3,2,3,4,4,5,4,1,1,2,2,1,1,1,2
0.317370111,0.39430553,0.704484427,3,2,0,0,4,1,3,1,4,3,2,2,2,1,1,1,1,2
0.559804903,0.075613167,0.730180048,2,0,0,0,4,4,2,2,1,2,2,1,1,2,1,1,1,2
0.386079225,0.278153761,0.600314624,0,3,1,1,2,4,3,5,5,4,2,2,1,1,1,1,1,2
0.443141588,0.307261798,0.747133687,1,1,3,3,1,4,2,5,4,1,2,1,1,2,1,1,1,2
0.390319776,0.312990091,0.674961225,3,2,1,3,0,4,0,5,3,4,1,2,2,2,1,1,1,2
0.48257773,0.125395094,0.877254583,2,3,3,0,1,1,2,5,4,3,2,1,2,1,1,1,1,2
0.405013195,0.31119334,0.767597291,2,1,1,2,4,1,4,5,4,5,2,1,1,2,1,1,1,2
0.403510237,0.282888779,0.83061157,4,0,4,0,2,2,1,1,4,5,2,1,2,1,1,1,1,2
0.519783731,0.34256137,0.715151045,2,1,3,3,4,1,4,1,4,3,1,1,1,1,1,1,1,2
0.352052849,0.521302839,0.71793217,1,1,2,2,2,4,2,4,1,1,2,1,1,2,1,1,1,2
0.450710386,0.22451026,0.713305103,1,4,0,3,1,4,2,3,3,5,2,2,2,1,1,1,1,2
0.338154568,0.177356518,0.628820411,2,4,4,4,3,2,2,5,2,2,1,1,2,2,1,1,1,2
0.47058631,0.244715718,0.863542786,3,2,3,1,0,3,3,2,3,3,2,2,2,2,1,1,1,2
0.483439172,0.400541134,0.559353418,4,2,3,4,0,1,1,1,4,3,1,2,1,1,1,1,1,2
0.418400179,0.318640556,0.77293486,1,2,3,3,1,3,0,5,3,4,1,1,2,1,1,1,1,2
0.562197944,0.313831587,0.680579543,3,4,0,3,2,4,2,2,3,2,1,2,2,1,1,1,1,2
0.762699262,0.375399038,0.996265124,1,4,4,3,2,4,1,5,1,4,1,2,1,2,1,1,1,2
0.477927584,0.385503561,0.716799505,0,0,3,0,1,3,1,3,4,2,2,1,1,1,1,1,1,2
0.418395611,0.353735485,0.733661103,0,4,1,3,0,4,0,2,5,3,2,2,1,1,1,1,1,2
0.437207524,0.244578156,0.64855613,0,2,0,3,0,0,1,5,3,2,2,2,2,1,1,1,1,2
0.194522542,0.325843855,0.728420766,1,0,3,1,1,0,1,1,1,1,2,2,1,2,1,1,1,2
0.573975925,0.191820088,0.500259075,3,4,3,3,1,4,2,4,1,2,2,2,2,1,1,1,1,2
0.530116999,0.434129454,0.709984602,3,3,3,4,1,2,3,1,3,3,1,1,1,1,1,1,1,2
0.577273317,0.282337879,0.673883629,3,4,1,4,2,0,3,2,3,1,1,2,2,2,1,1,1,2
0.467129048,0.256359196,0.859531235,4,1,2,4,3,2,1,1,4,5,2,2,2,2,1,1,1,2
0.326258494,0.151564925,0.774318337,3,1,3,0,2,2,3,4,5,2,1,2,2,2,1,1,1,2
0.473678313,0.355078721,0.62579095,1,3,4,3,4,2,4,5,3,1,1,2,1,2,1,1,1,2
0.422437186,0.279066716,0.471836438,3,0,0,1,3,0,2,1,4,4,2,1,1,1,1,1,1,2
0.553460231,0.295251326,0.764483905,4,2,3,4,4,4,1,2,5,4,1,1,1,2,1,1,1,2
0.417053174,0.457978073,0.600779398,4,3,2,2,1,2,3,1,1,3,2,2,2,2,1,1,1,2
0.350228202,0.288795538,0.605430699,0,3,1,1,3,3,4,5,3,5,1,2,2,1,1,1,1,2
0.704135708,0.242120392,0.688005914,4,3,3,2,4,1,4,1,2,5,2,1,2,2,1,1,1,2
0.508092564,0.175290463,0.715311064,4,3,3,1,1,1,3,2,1,2,2,2,2,2,1,1,1,2
0.534466433,0.211786254,0.679321368,4,3,0,0,1,4,3,1,4,1,2,2,1,1,1,1,1,2
0.536377405,0.308292941,0.676632114,1,0,4,3,3,2,1,2,4,2,1,2,1,1,1,1,1,2
0.577039733,0.265270078,0.783954515,0,1,2,2,2,0,3,3,1,4,2,2,2,2,1,1,1,2
0.24450137,0.282377489,0.553564301,4,2,0,3,3,3,0,4,3,5,2,2,2,1,1,1,1,2
0.39705982,0.322343283,0.721452901,2,1,1,1,2,2,3,5,3,1,1,1,2,1,1,1,1,2
0.561888852,0.173856067,0.685735086,3,3,3,2,3,0,4,4,4,2,2,2,2,2,1,1,1,2
0.50096123,0.398461123,0.685024892,4,3,2,1,2,2,1,1,3,5,1,1,2,1,1,1,1,2
0.504469095,0.401904127,0.750381441,2,1,0,2,1,3,2,1,4,3,2,1,1,1,1,1,1,2
0.197919792,0,0.693616673,4,3,0,1,2,2,3,1,5,5,2,1,2,1,1,1,1,2
0.560878917,0.350571274,0.688210524,0,2,0,4,2,2,0,2,1,2,1,1,2,1,1,1,1,2
0.393807985,0.352777311,0.663570386,3,4,2,0,2,4,2,3,1,4,1,1,1,2,1,1,1,2
0.436496821,0.317322128,0.629104801,1,1,2,3,2,0,1,2,4,4,2,2,1,1,1,1,1,2
0.443129483,0.343069603,0.708616249,2,3,2,3,1,2,4,3,4,2,1,1,1,1,1,1,1,2
0.376469542,0.316879515,0.649404869,3,1,0,4,4,4,1,3,2,2,1,1,1,2,1,1,1,2
0.588568873,0.399095363,0.747647284,4,4,1,2,3,2,4,3,1,5,2,1,1,2,1,1,1,2
0.644211357,0.288052477,0.761122123,0,3,3,4,0,2,3,1,3,2,2,1,2,2,1,1,1,2
0.505333712,0.156726718,0.666929229,0,2,2,0,1,4,1,3,1,4,1,2,1,2,1,1,1,2
0.367077842,0.34779319,0.628930568,4,0,3,1,3,1,1,3,1,5,1,1,1,1,1,1,1,2
0.437114183,0.37218536,0.739553957,3,3,3,0,2,4,4,3,2,3,2,1,2,2,1,1,1,2
0.551956071,0.231629094,0.530245871,2,3,1,2,3,1,4,1,4,3,1,1,2,1,1,1,1,2
0.596553161,0.247814287,0.74632151,2,0,1,2,4,4,4,4,5,2,2,1,2,1,1,1,1,2
0.433674668,0.162043701,0.59098817,0,2,4,3,0,0,4,3,2,5,2,1,1,1,1,1,1,2
0.489849398,0.244476245,0.763858534,0,1,4,1,0,0,4,2,2,2,2,1,2,1,1,1,1,2
0.410648479,0.130367787,0.69015394,2,0,0,0,1,4,3,4,4,3,2,1,1,1,1,1,1,2
0.45436636,0.280838161,0.806772027,1,2,4,2,1,4,2,2,1,4,1,2,1,2,1,1,1,2
0.496274657,0.093407068,0.587117558,0,2,1,4,4,1,2,2,1,4,1,1,2,2,1,1,1,2
0.484081304,0.293839559,0.508595086,2,2,3,3,2,0,0,5,5,1,1,2,1,1,1,1,1,2
0.368706579,0.282871023,0.615600095,1,1,0,4,3,4,3,2,4,1,2,1,1,1,1,1,1,2
0.54100576,0.524098933,0.948437182,1,1,0,4,2,3,0,5,2,1,1,2,1,2,1,1,1,2
0.364705973,0.23262372,0.897991621,4,3,3,4,4,4,4,1,4,5,2,1,1,2,1,1,1,2
0.650595638,0.31999548,0.735427518,1,3,1,3,0,0,1,2,2,2,1,1,1,1,1,1,1,2
0.488642796,0.280788302,0.702661055,3,0,1,3,4,1,0,3,5,4,2,1,1,1,1,1,1,2
0.435019198,0.37100181,0.847355093,3,3,0,2,0,0,3,1,5,3,2,2,1,1,1,1,1,2
0.34081429,0.317611591,0.585331638,3,0,0,2,3,3,3,5,5,2,2,1,2,2,1,1,1,2
0.351172061,0.20752135,0.802565284,0,1,0,0,2,4,1,1,5,1,2,1,1,2,1,1,1,2
0.430272805,0.345800014,0.800410707,0,0,2,0,2,1,3,5,1,4,2,2,2,1,1,1,1,2
0.526561906,0.242852026,0.725190276,3,2,0,0,1,0,0,4,4,2,1,1,2,2,1,1,1,2
0.524875595,0.26348199,0.758962559,2,0,1,2,0,2,4,2,3,1,1,1,2,2,1,1,1,2
0.40991352,0.307040909,0.783074451,3,2,1,3,4,2,0,2,2,5,1,1,2,1,1,1,1,2
0.605696372,0.369113486,0.690693097,1,1,0,2,4,4,2,5,4,1,2,2,1,1,1,1,1,2
0.414435408,0.225431063,0.916582666,3,1,1,1,0,3,0,3,1,4,2,1,1,1,1,1,1,2
0.482011313,0.23050127,0.779084513,0,1,1,3,4,3,4,1,2,3,2,2,1,1,1,1,1,2
0.429012527,0.046818249,0.832830038,1,1,4,0,0,2,4,5,2,3,1,1,2,1,1,1,1,2
0.572745921,0.219830654,0.625442238,2,0,3,3,1,3,4,4,3,1,1,2,2,2,1,1,1,2
0.409749196,0.351240678,0.793414778,1,2,1,0,1,0,0,3,4,1,1,1,1,1,1,1,1,2
0.323223796,0.254895495,0.684410514,0,0,3,4,2,0,0,3,1,5,1,1,1,2,1,1,1,2
0.467320076,0.293269931,0.566664699,3,3,3,1,1,2,2,2,3,3,1,2,2,2,1,1,1,2
0.477061875,0.286847881,0.737389393,4,3,4,1,3,3,4,2,3,3,1,1,2,2,1,1,1,2
0.42849823,0.294574491,0.721668592,3,3,2,0,0,1,4,3,2,5,2,1,2,1,1,1,1,2
0.505586387,0.386435189,0.612790119,0,1,4,4,0,4,1,1,1,3,1,2,1,1,1,1,1,2
0.488564164,0.52677613,0.67569995,3,3,3,4,0,1,0,5,1,1,2,1,1,2,1,1,1,2
0.539327327,0.040972594,0.660926973,2,3,2,3,1,0,0,2,3,5,2,1,1,2,1,1,1,2
0.347170681,0.288330343,0.692583486,2,1,2,2,1,2,2,3,5,2,1,1,2,1,1,1,1,2
0.456256971,0.286213855,0.624420396,0,3,2,3,4,0,3,1,4,2,2,1,1,1,1,1,1,2
0.294631149,0.279399343,0.653984553,1,3,1,4,2,2,3,1,4,1,1,1,2,1,1,1,1,2
0.361386262,0.233901908,0.763883049,3,0,2,2,1,4,0,5,3,4,2,1,1,1,1,1,1,2
0.46604324,0.333405979,0.734072213,0,0,0,2,0,0,1,4,5,1,2,1,1,2,1,1,1,2
0.46300153,0.361858769,0.802729028,2,0,2,1,1,1,2,5,4,2,1,1,2,2,1,1,1,2
0.489125186,0.258080174,0.655954081,3,2,0,3,4,4,4,3,2,5,2,2,2,2,1,1,1,2
0.475214437,0.4699406,0.709863606,0,3,2,2,4,2,3,2,3,2,1,1,1,1,1,1,1,2
0.372706071,0.284204571,0.844893934,4,1,3,3,3,4,2,4,5,4,2,2,2,1,1,1,1,2
0.575909807,0.434807402,0.599232324,0,2,3,1,1,1,1,5,2,1,2,1,2,2,1,1,1,2
0.582237698,0.326171573,0.559442675,4,4,3,2,1,0,3,2,5,3,2,2,1,1,1,1,1,2
0.606843134,0.255321605,0.867445855,3,0,0,1,1,0,2,2,4,2,1,1,2,1,1,1,1,2
0.49012673,0.085137775,0.796893525,0,4,1,1,1,1,1,5,2,5,2,1,1,2,1,1,1,2
0.570278988,0.172392785,0.501720698,3,2,0,0,0,1,2,1,4,1,1,2,1,2,1,1,1,2
0.60484241,0.285356642,0.732343393,2,0,4,3,2,2,4,3,5,5,2,1,1,2,1,1,1,2
0.405653685,0.391042928,0.73947944,1,3,1,4,4,1,0,5,1,2,2,2,2,2,1,1,1,2
0.630218361,0.281296744,0.589891978,2,4,2,4,1,1,3,3,4,2,2,1,1,2,1,1,1,2
0.60656337,0.379815511,0.534809613,1,3,1,2,2,3,3,2,3,3,1,1,1,2,1,1,1,2
0.429448108,0.420007133,0.556994058,0,0,2,1,0,4,0,2,2,5,1,1,2,1,1,1,1,2
0.469438645,0.326783744,0.553678906,4,0,4,2,3,4,0,4,1,4,1,2,2,2,1,1,1,2
0.498464158,0.286571804,0.69030623,0,4,3,0,4,4,1,5,5,5,1,1,1,1,1,1,1,2
0.416539469,0.306590338,0.726341583,1,4,4,2,2,4,0,3,2,1,1,2,1,2,1,1,1,2
0.500394365,0.341973166,0.578643654,2,1,0,2,2,4,0,5,5,1,2,2,1,1,1,1,1,2
0.58676591,0.243764799,0.62988687,2,0,4,2,0,2,1,4,2,1,2,1,1,2,1,1,1,2
0.450599295,0.209478271,0.82403853,1,0,1,3,0,2,4,5,2,1,1,1,2,1,1,1,1,2
0.491807971,0.391820136,0.655248502,0,4,2,4,1,0,0,5,1,1,1,1,1,2,1,1,1,2
0.526624821,0.368297097,0.790386743,2,4,4,1,4,1,4,1,1,1,2,2,1,2,1,1,1,2
0.416390245,0.354143082,0.702468267,0,0,3,0,4,1,3,2,2,5,1,1,2,2,1,1,1,2
0.410712739,0.265936027,0.642420325,0,0,3,2,3,0,3,1,1,2,1,1,2,1,1,1,1,2
0.643582026,0.377468605,0.722829321,0,4,4,4,3,4,4,4,4,3,2,1,2,2,1,1,1,2
0.394541105,0.276466169,0.656430261,3,3,0,2,2,2,1,3,4,5,1,1,1,2,1,1,1,2
0.430486593,0.343457378,0.634648415,4,1,4,1,1,2,3,1,5,2,2,1,2,2,1,1,1,2
0.496216087,0.105043377,0.556537097,1,3,4,4,3,2,0,4,2,2,1,1,2,1,1,1,1,2
0.526993732,0.202939003,0.709313921,4,1,0,4,2,3,0,3,1,1,2,1,2,1,1,1,1,2
0.347486743,0.44290953,0.679335237,3,3,0,3,2,3,0,4,2,1,1,2,1,2,1,1,1,2
0.535461468,0.084365743,0.718000654,3,3,4,1,1,4,4,1,5,5,1,1,2,2,1,1,1,2
0.63214909,0.49133098,0.541987151,4,4,2,4,1,0,2,2,3,3,1,2,2,1,1,1,1,2
0.606291751,0.280250943,0.656115467,4,3,1,2,1,0,4,1,4,4,1,2,1,2,1,1,1,2
0.504678541,0.235802508,0.772581739,0,1,4,0,1,1,4,1,4,3,1,2,2,1,1,1,1,2
0.552787352,0.29244109,0.745225383,1,4,1,0,0,0,3,3,4,2,1,2,1,1,1,1,1,2
0.416542086,0.118433194,0.740759995,0,0,3,3,2,0,1,1,3,3,1,1,2,2,1,1,1,2
0.541108746,0.279275891,0.639866111,0,1,3,2,3,1,4,3,1,3,1,2,2,1,1,1,1,2
0.553854584,0.175135239,0.646393998,2,2,3,2,2,3,1,4,3,5,1,1,2,1,1,1,1,2
0.537976809,0.255744972,0.690028856,1,2,4,3,4,0,2,1,2,1,2,1,2,2,1,1,1,2
0.381947847,0.307220025,0.785801863,1,1,1,4,1,4,3,5,5,3,2,2,2,1,1,1,1,2
0.38137923,0.346515227,0.772591429,0,3,3,2,0,3,3,2,2,1,2,1,2,1,1,1,1,2
0.586567512,0.389573344,0.639683692,3,1,0,0,4,0,0,4,1,2,1,2,2,1,1,1,1,2
0.464492622,0.2967366,0.633536267,2,4,1,0,2,4,1,3,1,2,1,2,2,1,1,1,1,2
0.282906953,0.435109547,0.418359104,1,4,2,1,0,1,3,3,4,4,2,1,2,2,1,1,1,2
0.622303526,0.333038403,0.639370257,3,3,2,4,0,2,0,2,2,1,1,2,2,1,1,1,1,2
0.580329059,0.345159776,0.727889955,4,3,0,0,3,3,1,1,4,3,2,2,1,1,1,1,1,2
0.348795865,0.311470381,0.697290337,2,4,4,0,3,1,4,5,1,1,1,2,2,2,1,1,1,2
0.558366989,0.34656362,0.872804149,1,0,3,0,2,3,0,5,2,1,2,2,1,1,1,1,1,2
0.502986095,0.272051261,0.679618712,0,0,1,1,2,2,4,1,3,2,1,1,2,2,1,1,1,2
0.500915314,0.40751085,0.861052956,0,1,3,3,3,4,1,4,4,2,1,1,2,2,1,1,1,2
0.532425516,0.26251667,0.821322287,3,3,1,2,0,3,0,4,5,5,2,1,2,1,1,1,1,2
0.534611491,0.193321657,0.81764063,3,1,4,0,4,1,4,2,2,2,1,1,1,2,1,1,1,2
0.617461988,0.251396868,0.725310528,3,3,3,2,1,2,0,2,1,1,2,1,2,2,1,1,1,2
0.475014104,0.361452228,0.758630253,0,3,2,4,4,4,2,4,5,5,1,1,1,2,1,1,1,2
