C1,C2,C3,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,target
1,5,3,0.618086418,0.657327737,0.588109401,0.229107589,0.509308425,0.523810335,0.454200013,0.618086418,0.657327737,0.588109401,0.229107589,0.509308425,0.523810335,0.454200013,0.229107589,0.509308425,0.523810335,1
1,5,3,0.5653401,0.562322033,0.434678607,0.359202832,0.446968301,0.610027296,0.564499743,0.5653401,0.562322033,0.434678607,0.359202832,0.446968301,0.610027296,0.564499743,0.359202832,0.446968301,0.610027296,1
2,5,3,0.443785501,0.439638519,0.319407452,0.423504231,0.494368309,0.413161561,0.44941497,0.443785501,0.439638519,0.319407452,0.423504231,0.494368309,0.413161561,0.44941497,0.423504231,0.494368309,0.413161561,1
2,5,3,0.696978598,0.532313551,0.449690585,0.447794152,0.336227478,0.43781083,0.672029501,0.696978598,0.532313551,0.449690585,0.447794152,0.336227478,0.43781083,0.672029501,0.447794152,0.336227478,0.43781083,1
1,5,3,0.463983693,1,0.653893281,0.45831313,0.201807052,0.548523236,0.530332692,0.463983693,1,0.653893281,0.45831313,0.201807052,0.548523236,0.530332692,0.45831313,0.201807052,0.548523236,1
1,2,3,0.608363002,0.363033245,0.577623154,0.493825522,0.248266038,0.566067994,0.722719906,0.608363002,0.363033245,0.577623154,0.493825522,0.248266038,0.566067994,0.722719906,0.493825522,0.248266038,0.566067994,1
1,5,3,0.485073208,0.358836909,0.400636893,0.322426626,0.681838457,0.547531575,0.343388944,0.485073208,0.358836909,0.400636893,0.322426626,0.681838457,0.547531575,0.343388944,0.322426626,0.681838457,0.547531575,1
1,5,3,0.546704888,0.525614565,0.493721959,0.626844255,0.398159201,0.419131813,0.282202152,0.546704888,0.525614565,0.493721959,0.626844255,0.398159201,0.419131813,0.282202152,0.626844255,0.398159201,0.419131813,1
0,3,3,0.597864262,0.397633634,0.475429286,0.449203479,0.33501642,0.667255666,0.603394142,0.597864262,0.397633634,0.475429286,0.449203479,0.33501642,0.667255666,0.603394142,0.449203479,0.33501642,0.667255666,1
1,5,3,0.647650347,0.428129108,0.511527684,0.454213357,0.261207553,0.780063888,0.656674149,0.647650347,0.428129108,0.511527684,0.454213357,0.261207553,0.780063888,0.656674149,0.454213357,0.261207553,0.780063888,1
1,5,3,0.567324409,0.55678873,0.32163788,0.459216684,0.403888333,0.364009416,0.57667552,0.567324409,0.55678873,0.32163788,0.459216684,0.403888333,0.364009416,0.57667552,0.459216684,0.403888333,0.364009416,1
1,5,0,0.662842475,0.566178491,0.167119221,0.348243663,0.247345483,0.437412973,0.589231081,0.662842475,0.566178491,0.167119221,0.348243663,0.247345483,0.437412973,0.589231081,0.348243663,0.247345483,0.437412973,1
1,5,3,0.40386601,0.364885137,0.568450764,0.785548197,0.300977514,0.721016796,0.71826618,0.40386601,0.364885137,0.568450764,0.785548197,0.300977514,0.721016796,0.71826618,0.785548197,0.300977514,0.721016796,1
1,1,3,0.491080254,0.464926296,0.494411565,0.829473357,0.632763863,0.275460808,0.439988261,0.491080254,0.464926296,0.494411565,0.829473357,0.632763863,0.275460808,0.439988261,0.829473357,0.632763863,0.275460808,1
1,5,3,0.420144068,0.465061925,0.371660542,0.409585627,0.396254017,0.402170376,0.634832374,0.420144068,0.465061925,0.371660542,0.409585627,0.396254017,0.402170376,0.634832374,0.409585627,0.396254017,0.402170376,1
1,5,3,0.657830201,0.821182883,0.378309157,0.461519847,0.614476991,0.55026005,0.264322298,0.657830201,0.821182883,0.378309157,0.461519847,0.614476991,0.55026005,0.264322298,0.461519847,0.614476991,0.55026005,1
1,5,1,0.477846768,0.53474883,0.774397054,0.214507593,0.327011859,0.388269374,0.56834583,0.477846768,0.53474883,0.774397054,0.214507593,0.327011859,0.388269374,0.56834583,0.214507593,0.327011859,0.388269374,1
1,4,3,0.272369477,0.416231262,0.431379461,0.758736713,0.39576862,0.576357306,0.480603559,0.272369477,0.416231262,0.431379461,0.758736713,0.39576862,0.576357306,0.480603559,0.758736713,0.39576862,0.576357306,1
1,5,3,0.68635445,0.476055249,0.145668266,0.326352065,0.554544785,0.507355093,0.532487997,0.68635445,0.476055249,0.145668266,0.326352065,0.554544785,0.507355093,0.532487997,0.326352065,0.554544785,0.507355093,1
1,2,3,0.528058608,0.281162063,0.385618859,0.614496104,0.418300602,0.411690021,0.576125115,0.528058608,0.281162063,0.385618859,0.614496104,0.418300602,0.411690021,0.576125115,0.614496104,0.418300602,0.411690021,1
1,5,1,0.695486542,0.273438616,0.315894911,0.533526102,0.674365214,0.62673998,0.499970491,0.695486542,0.273438616,0.315894911,0.533526102,0.674365214,0.62673998,0.499970491,0.533526102,0.674365214,0.62673998,1
1,2,3,0.636387333,0.542183237,0.194151713,0.452255097,0.484446173,0.426651029,0.468869068,0.636387333,0.542183237,0.194151713,0.452255097,0.484446173,0.426651029,0.468869068,0.452255097,0.484446173,0.426651029,1
2,5,3,0.455710984,0.568988586,0.686656937,0.557182586,0.438380828,0.371502419,0.534177139,0.455710984,0.568988586,0.686656937,0.557182586,0.438380828,0.371502419,0.534177139,0.557182586,0.438380828,0.371502419,1
1,5,3,0.714066123,0.516892925,0.428456342,0.693910102,0.536661832,0.47874849,0.519418026,0.714066123,0.516892925,0.428456342,0.693910102,0.536661832,0.47874849,0.519418026,0.693910102,0.536661832,0.47874849,1
1,5,3,0.29178374,0.387881832,0.492374724,0.508119293,0.25773621,0.519513637,0.532533244,0.29178374,0.387881832,0.492374724,0.508119293,0.25773621,0.519513637,0.532533244,0.508119293,0.25773621,0.519513637,1
0,5,3,0.401166365,0.47534851,0.541121537,0.447924794,0.442051135,0.450711739,0.43129215,0.401166365,0.47534851,0.541121537,0.447924794,0.442051135,0.450711739,0.43129215,0.447924794,0.442051135,0.450711739,1
1,5,3,0.623126872,0.267989523,0.397218019,0.446969429,0.366169159,0.55239219,0.484416391,0.623126872,0.267989523,0.397218019,0.446969429,0.366169159,0.55239219,0.484416391,0.446969429,0.366169159,0.55239219,1
1,0,3,0.139626153,0.330302207,0.492292826,0.532695538,0.40298798,0.365511786,0.209775274,0.139626153,0.330302207,0.492292826,0.532695538,0.40298798,0.365511786,0.209775274,0.532695538,0.40298798,0.365511786,1
1,5,3,0.381190509,0.621377616,0.262487261,0.322455599,0.591137229,0.493333479,0.537482239,0.381190509,0.621377616,0.262487261,0.322455599,0.591137229,0.493333479,0.537482239,0.322455599,0.591137229,0.493333479,1
1,5,3,0.533659203,0.570465584,0.348711445,0.519576776,0.54827766,0.54463522,0.451487902,0.533659203,0.570465584,0.348711445,0.519576776,0.54827766,0.54463522,0.451487902,0.519576776,0.54827766,0.54463522,1
1,3,3,0.705362398,0.342471779,0.39113809,0.485984256,0.63358022,0.296540606,0.266220139,0.705362398,0.342471779,0.39113809,0.485984256,0.63358022,0.296540606,0.266220139,0.485984256,0.63358022,0.296540606,1
1,5,3,0.430989055,0.402499193,0.647811767,0.771753028,0.524153598,0.475332555,0.67203123,0.430989055,0.402499193,0.647811767,0.771753028,0.524153598,0.475332555,0.67203123,0.771753028,0.524153598,0.475332555,1
1,2,1,0.839560439,0.65238452,0.127269382,0.594237286,0.429404689,0.526681772,0.48025528,0.839560439,0.65238452,0.127269382,0.594237286,0.429404689,0.526681772,0.48025528,0.594237286,0.429404689,0.526681772,1
1,5,0,0.632593605,0.49571775,0.334409556,0.774005753,0.282096542,0.615747003,0.353194809,0.632593605,0.49571775,0.334409556,0.774005753,0.282096542,0.615747003,0.353194809,0.774005753,0.282096542,0.615747003,1
1,5,3,0.736659645,0.52127827,0.716785637,0.319917666,0.608778273,0.277231727,0.508842655,0.736659645,0.52127827,0.716785637,0.319917666,0.608778273,0.277231727,0.508842655,0.319917666,0.608778273,0.277231727,1
1,5,0,0.514938604,0.353932889,0.477367084,0.170066346,0.584223759,0.705385432,0.534825249,0.514938604,0.353932889,0.477367084,0.170066346,0.584223759,0.705385432,0.534825249,0.170066346,0.584223759,0.705385432,1
1,5,4,0.628331332,0.484970021,0.464038531,0.574540569,0.673679693,0.387648566,0.647702575,0.628331332,0.484970021,0.464038531,0.574540569,0.673679693,0.387648566,0.647702575,0.574540569,0.673679693,0.387648566,1
1,4,3,0.352659664,0.383434971,0.393217375,0.423220092,0.688940356,0.405207207,0.785556752,0.352659664,0.383434971,0.393217375,0.423220092,0.688940356,0.405207207,0.785556752,0.423220092,0.688940356,0.405207207,1
1,5,3,0.703690323,0.688771356,0.288629829,0.528585372,0.327330127,0.634006729,0.469167023,0.703690323,0.688771356,0.288629829,0.528585372,0.327330127,0.634006729,0.469167023,0.528585372,0.327330127,0.634006729,1
1,5,3,0.442082504,0.468879545,0.623649731,0.701902816,0.340930461,0.662083573,0.553732857,0.442082504,0.468879545,0.623649731,0.701902816,0.340930461,0.662083573,0.553732857,0.701902816,0.340930461,0.662083573,1
1,5,1,0.490308298,0.640004679,0.510049596,0.598200799,0.609918901,0.491331602,0.558455111,0.490308298,0.640004679,0.510049596,0.598200799,0.609918901,0.491331602,0.558455111,0.598200799,0.609918901,0.491331602,1
1,5,1,0.597101356,0.441704798,0.569086654,0.702119817,0.431973108,0.509454759,0.446458787,0.597101356,0.441704798,0.569086654,0.702119817,0.431973108,0.509454759,0.446458787,0.702119817,0.431973108,0.509454759,1
1,3,3,0.187585678,0.343554549,0.587788828,0.156054976,0.197764421,0.622054591,0.495945708,0.187585678,0.343554549,0.587788828,0.156054976,0.197764421,0.622054591,0.495945708,0.156054976,0.197764421,0.622054591,1
1,5,3,0.300073055,0.673387961,0.314109209,0.453349388,0.45866147,0.296308912,0.577249666,0.300073055,0.673387961,0.314109209,0.453349388,0.45866147,0.296308912,0.577249666,0.453349388,0.45866147,0.296308912,1
1,5,3,0.582264914,0.345128575,0.46648256,0.692250668,0.628055019,0.519647433,0.278489528,0.582264914,0.345128575,0.46648256,0.692250668,0.628055019,0.519647433,0.278489528,0.692250668,0.628055019,0.519647433,1
1,4,1,0.515544116,0.53954792,0.600420334,0.573174902,0.721852139,0.568401107,0.462480673,0.515544116,0.53954792,0.600420334,0.573174902,0.721852139,0.568401107,0.462480673,0.573174902,0.721852139,0.568401107,1
1,4,3,0.50886916,0.637200768,0.545646421,0.532662791,0.716881018,0.578451744,0.464189796,0.50886916,0.637200768,0.545646421,0.532662791,0.716881018,0.578451744,0.464189796,0.532662791,0.716881018,0.578451744,1
1,4,3,0.541591257,0.586270852,0.623988081,0.407605286,0.156426566,0.265428152,0.410395706,0.541591257,0.586270852,0.623988081,0.407605286,0.156426566,0.265428152,0.410395706,0.407605286,0.156426566,0.265428152,1
1,3,3,0.585308822,0.603517251,0.521413394,0.252495808,0.61326145,0.283309558,0.631140047,0.585308822,0.603517251,0.521413394,0.252495808,0.61326145,0.283309558,0.631140047,0.252495808,0.61326145,0.283309558,1
1,2,3,0.231577824,0.337514453,0.612852626,0.512328124,0.475086143,0.52500903,0.471928206,0.231577824,0.337514453,0.612852626,0.512328124,0.475086143,0.52500903,0.471928206,0.512328124,0.475086143,0.52500903,1
1,5,3,0.622490594,0.676108782,0.17461998,0.23015599,0.356215805,0.649748479,0.473644816,0.622490594,0.676108782,0.17461998,0.23015599,0.356215805,0.649748479,0.473644816,0.23015599,0.356215805,0.649748479,1
1,2,3,0.621490725,0.494781198,0.276788725,0.280498411,0.489443123,0.639951033,0.616265457,0.621490725,0.494781198,0.276788725,0.280498411,0.489443123,0.639951033,0.616265457,0.280498411,0.489443123,0.639951033,1
3,5,3,0.520052576,0.385146498,0.522181873,0.582939995,0.642987778,0.789202617,0.660624885,0.520052576,0.385146498,0.522181873,0.582939995,0.642987778,0.789202617,0.660624885,0.582939995,0.642987778,0.789202617,1
0,4,3,0.630299258,0.6598933,0.763343836,0.424592998,0.234407952,0.68331653,0.698199041,0.630299258,0.6598933,0.763343836,0.424592998,0.234407952,0.68331653,0.698199041,0.424592998,0.234407952,0.68331653,1
1,2,3,0.481420818,0.792560885,0.354217794,0.582358505,0.587805679,0.342729121,0.47878988,0.481420818,0.792560885,0.354217794,0.582358505,0.587805679,0.342729121,0.47878988,0.582358505,0.587805679,0.342729121,1
1,5,3,0.36290026,0.648874859,0.389599879,0.257143514,0.319377544,0.677014064,0.366626952,0.36290026,0.648874859,0.389599879,0.257143514,0.319377544,0.677014064,0.366626952,0.257143514,0.319377544,0.677014064,1
1,2,3,0.360667979,0.269290744,0.375121393,0.489164258,0.433976007,0.356247283,0.455549144,0.360667979,0.269290744,0.375121393,0.489164258,0.433976007,0.356247283,0.455549144,0.489164258,0.433976007,0.356247283,1
1,5,2,0.463218695,0.58225633,0.26421744,0.769630036,0.543204078,0.25424085,0.630437551,0.463218695,0.58225633,0.26421744,0.769630036,0.543204078,0.25424085,0.630437551,0.769630036,0.543204078,0.25424085,1
1,5,3,0.390227881,0.444900628,0.353529717,0.600095707,0.486063457,0.321942532,0.699845265,0.390227881,0.444900628,0.353529717,0.600095707,0.486063457,0.321942532,0.699845265,0.600095707,0.486063457,0.321942532,1
1,5,1,0.495398508,0.621139838,0.636548394,0.719355397,0.803461336,0.79359088,0.530806038,0.495398508,0.621139838,0.636548394,0.719355397,0.803461336,0.79359088,0.530806038,0.719355397,0.803461336,0.79359088,1
2,5,3,0.440672578,0.535861029,0.723357983,0.33200184,0.508284711,0.780065079,0.587741951,0.440672578,0.535861029,0.723357983,0.33200184,0.508284711,0.780065079,0.587741951,0.33200184,0.508284711,0.780065079,1
0,5,2,0.513884356,0.556162863,0.411794594,0.684894175,0.423683177,0.471309148,0.614896544,0.513884356,0.556162863,0.411794594,0.684894175,0.423683177,0.471309148,0.614896544,0.684894175,0.423683177,0.471309148,1
1,5,3,0.380065542,0.240654133,0.582827568,0.747831197,0.431972933,0.233749099,0.619591246,0.380065542,0.240654133,0.582827568,0.747831197,0.431972933,0.233749099,0.619591246,0.747831197,0.431972933,0.233749099,1
2,5,3,0.660122509,0.522785818,0.161378828,0.411852252,0.491870634,0.531239823,0.647180464,0.660122509,0.522785818,0.161378828,0.411852252,0.491870634,0.531239823,0.647180464,0.411852252,0.491870634,0.531239823,1
1,5,4,0.612515413,0.398061482,0.546286935,0.618653135,0.580068979,0.848820689,0.422173375,0.612515413,0.398061482,0.546286935,0.618653135,0.580068979,0.848820689,0.422173375,0.618653135,0.580068979,0.848820689,1
2,5,3,0.758615227,0.465659431,0.639449267,0.221560373,0.33932238,0.497841839,0.862026186,0.758615227,0.465659431,0.639449267,0.221560373,0.33932238,0.497841839,0.862026186,0.221560373,0.33932238,0.497841839,1
2,5,3,0.414073493,0.566697638,0.449775914,0.46791419,0.432567907,0.219829702,0.765164772,0.414073493,0.566697638,0.449775914,0.46791419,0.432567907,0.219829702,0.765164772,0.46791419,0.432567907,0.219829702,1
1,2,3,0.489313363,0.60510631,0.650693387,0.342187204,0.527822993,0.372112306,0.464701962,0.489313363,0.60510631,0.650693387,0.342187204,0.527822993,0.372112306,0.464701962,0.342187204,0.527822993,0.372112306,1
1,5,3,0.447022051,0.453540534,0.270335082,0.360790291,0.321159953,0.757483196,0.711054822,0.447022051,0.453540534,0.270335082,0.360790291,0.321159953,0.757483196,0.711054822,0.360790291,0.321159953,0.757483196,1
1,5,3,0.200141686,0.427384261,0.415797449,0.455567824,0.566539779,0.551936613,0.574238442,0.200141686,0.427384261,0.415797449,0.455567824,0.566539779,0.551936613,0.574238442,0.455567824,0.566539779,0.551936613,1
1,5,3,0.573642458,0.499399918,0.684926031,0.567372831,0.427030567,0.419949611,0.43268058,0.573642458,0.499399918,0.684926031,0.567372831,0.427030567,0.419949611,0.43268058,0.567372831,0.427030567,0.419949611,1
0,4,0,0.399232174,0.338899258,0.252783099,0.574653034,0.438883986,0.60377477,0.531219408,0.399232174,0.338899258,0.252783099,0.574653034,0.438883986,0.60377477,0.531219408,0.574653034,0.438883986,0.60377477,1
2,5,3,0.413577266,0.594796106,0.805599065,0.76905043,0.578380761,0.488112253,0.528627721,0.413577266,0.594796106,0.805599065,0.76905043,0.578380761,0.488112253,0.528627721,0.76905043,0.578380761,0.488112253,1
1,5,3,0.887734748,0.526163371,0.432800758,0.844534175,0.403574857,0.665788297,0.683847992,0.887734748,0.526163371,0.432800758,0.844534175,0.403574857,0.665788297,0.683847992,0.844534175,0.403574857,0.665788297,1
1,5,1,0.442617844,0.519018022,0.59416049,0.467682312,0.76326649,0.564387171,0.592249525,0.442617844,0.519018022,0.59416049,0.467682312,0.76326649,0.564387171,0.592249525,0.467682312,0.76326649,0.564387171,1
1,5,3,0.483671865,0.493097264,0.568567606,0.596220828,0.469541098,0.472801839,0.64395087,0.483671865,0.493097264,0.568567606,0.596220828,0.469541098,0.472801839,0.64395087,0.596220828,0.469541098,0.472801839,1
1,5,3,0.493126045,0.554830095,0.634543148,0.12253795,0.37064502,0.509707513,0.670834692,0.493126045,0.554830095,0.634543148,0.12253795,0.37064502,0.509707513,0.670834692,0.12253795,0.37064502,0.509707513,1
1,5,3,0.520881547,0.500416948,0.478269278,0.74360585,0.329231454,0.538816597,0.748438338,0.520881547,0.500416948,0.478269278,0.74360585,0.329231454,0.538816597,0.748438338,0.74360585,0.329231454,0.538816597,1
1,5,3,0.455932431,0.456522132,0.640662867,0.683449096,0.53111999,0.379427695,0.443759214,0.455932431,0.456522132,0.640662867,0.683449096,0.53111999,0.379427695,0.443759214,0.683449096,0.53111999,0.379427695,1
1,5,3,0.382857468,0.738968936,0.536718748,0.781872766,0.447919757,0.389580806,0.395232331,0.382857468,0.738968936,0.536718748,0.781872766,0.447919757,0.389580806,0.395232331,0.781872766,0.447919757,0.389580806,1
1,5,3,0.520139353,0.613952016,0.443454636,0.536684927,0.280618008,0.52719763,0.239852557,0.520139353,0.613952016,0.443454636,0.536684927,0.280618008,0.52719763,0.239852557,0.536684927,0.280618008,0.52719763,1
1,5,3,0.469507872,0.469898877,0.538577768,0.543869605,0.520510785,0.398046671,0.440122437,0.469507872,0.469898877,0.538577768,0.543869605,0.520510785,0.398046671,0.440122437,0.543869605,0.520510785,0.398046671,1
1,5,0,0.403499641,0.495756796,0.069899037,0.396236298,0.334176457,0.588787395,0.716825609,0.403499641,0.495756796,0.069899037,0.396236298,0.334176457,0.588787395,0.716825609,0.396236298,0.334176457,0.588787395,1
1,5,3,0.802936457,0.480635562,0.390439817,0.700303826,0.484918577,0.665000056,0.462756897,0.802936457,0.480635562,0.390439817,0.700303826,0.484918577,0.665000056,0.462756897,0.700303826,0.484918577,0.665000056,1
1,5,3,0.325484127,0.659615743,0.39728244,0.325048778,0.291393587,0.263444894,0.336490627,0.325484127,0.659615743,0.39728244,0.325048778,0.291393587,0.263444894,0.336490627,0.325048778,0.291393587,0.263444894,1
1,1,3,0.46392059,0.411721657,0.537487876,0.662120103,0.440427534,0.606842246,0.320775414,0.46392059,0.411721657,0.537487876,0.662120103,0.440427534,0.606842246,0.320775414,0.662120103,0.440427534,0.606842246,1
1,5,3,0.370825708,0.755014031,0.643065675,0.765073809,0.27715809,0.57636761,0.683069482,0.370825708,0.755014031,0.643065675,0.765073809,0.27715809,0.57636761,0.683069482,0.765073809,0.27715809,0.57636761,1
1,5,3,0.694303991,0.59333681,0.550265832,0.513575929,0.591850037,0.539859799,0.091702449,0.694303991,0.59333681,0.550265832,0.513575929,0.591850037,0.539859799,0.091702449,0.513575929,0.591850037,0.539859799,1
1,5,3,0.523560619,0.814428655,0.756612605,0.532408759,0.182108831,0.689001223,0.684849831,0.523560619,0.814428655,0.756612605,0.532408759,0.182108831,0.689001223,0.684849831,0.532408759,0.182108831,0.689001223,1
