N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,target
0.662783593,0.35698427,0.278893112,0.455710984,0.568988586,0.686656937,0.557182586,0.438380828,0.371502419,0.534177139,2,5,3,0,0,0,0,4,0,3,1
0.742278603,0.553729991,0.337349338,0.714066123,0.516892925,0.428456342,0.693910102,0.536661832,0.47874849,0.519418026,1,5,3,0,0,2,0,2,3,2,1
0.696466002,0.479779355,0.385621385,0.29178374,0.387881832,0.492374724,0.508119293,0.25773621,0.519513637,0.532533244,1,5,3,2,0,3,2,2,3,1,1
0.553601713,0.53321304,0.585109452,0.401166365,0.47534851,0.541121537,0.447924794,0.442051135,0.450711739,0.43129215,0,5,3,1,4,0,0,4,1,1,1
0.661212416,0.664615354,0.339527993,0.623126872,0.267989523,0.397218019,0.446969429,0.366169159,0.55239219,0.484416391,1,5,3,4,3,3,2,2,4,3,1
0.614340884,0.44909913,0.447871698,0.139626153,0.330302207,0.492292826,0.532695538,0.40298798,0.365511786,0.209775274,1,0,3,2,2,2,3,2,4,2,1
0.835987975,0.448397057,0.179501679,0.381190509,0.621377616,0.262487261,0.322455599,0.591137229,0.493333479,0.537482239,1,5,3,4,0,1,4,3,1,0,1
0.721012796,0.539784823,0.209070756,0.533659203,0.570465584,0.348711445,0.519576776,0.54827766,0.54463522,0.451487902,1,5,3,2,4,0,3,4,1,4,1
0.509784988,0.436665392,0.344349325,0.705362398,0.342471779,0.39113809,0.485984256,0.63358022,0.296540606,0.266220139,1,3,3,2,4,2,3,0,1,4,1
0.747446272,0.386319498,0.378029943,0.430989055,0.402499193,0.647811767,0.771753028,0.524153598,0.475332555,0.67203123,1,5,3,3,2,2,3,0,3,0,1
0.832697996,0.55222895,0.285826076,0.839560439,0.65238452,0.127269382,0.594237286,0.429404689,0.526681772,0.48025528,1,2,1,2,3,2,4,1,4,0,1
0.578150271,0.547830024,0.37257721,0.632593605,0.49571775,0.334409556,0.774005753,0.282096542,0.615747003,0.353194809,1,5,0,4,4,2,2,0,0,3,1
0.767990433,0.488776384,0.172824958,0.736659645,0.52127827,0.716785637,0.319917666,0.608778273,0.277231727,0.508842655,1,5,3,0,2,0,3,2,0,2,1
0.805711239,0.517654833,0.358406498,0.514938604,0.353932889,0.477367084,0.170066346,0.584223759,0.705385432,0.534825249,1,5,0,0,4,1,1,2,4,1,1
0.602991071,0.457182696,0.345068643,0.628331332,0.484970021,0.464038531,0.574540569,0.673679693,0.387648566,0.647702575,1,5,4,1,1,1,4,4,4,4,1
0.739969297,0.519476816,0.188864422,0.352659664,0.383434971,0.393217375,0.423220092,0.688940356,0.405207207,0.785556752,1,4,3,1,4,0,4,3,2,3,1
0.735707022,0.473977272,0.174737754,0.703690323,0.688771356,0.288629829,0.528585372,0.327330127,0.634006729,0.469167023,1,5,3,1,4,1,4,4,1,3,1
0.869737643,0.494939873,0.437809974,0.442082504,0.468879545,0.623649731,0.701902816,0.340930461,0.662083573,0.553732857,1,5,3,4,4,4,3,3,4,4,1
0.620379263,0.44664047,0.275909705,0.490308298,0.640004679,0.510049596,0.598200799,0.609918901,0.491331602,0.558455111,1,5,1,1,4,4,4,3,3,4,1
0.58802821,0.473811794,0.299708597,0.597101356,0.441704798,0.569086654,0.702119817,0.431973108,0.509454759,0.446458787,1,5,1,3,3,4,2,3,3,0,1
0.652332167,0.46213668,0.263647787,0.187585678,0.343554549,0.587788828,0.156054976,0.197764421,0.622054591,0.495945708,1,3,3,4,3,3,4,4,3,0,1
0.701565838,0.531795714,0.35061011,0.300073055,0.673387961,0.314109209,0.453349388,0.45866147,0.296308912,0.577249666,1,5,3,2,2,4,2,3,0,4,1
0.612766098,0.3898256,0.355606735,0.582264914,0.345128575,0.46648256,0.692250668,0.628055019,0.519647433,0.278489528,1,5,3,1,3,4,0,0,1,1,1
0.697036632,0.486981373,0.442067914,0.515544116,0.53954792,0.600420334,0.573174902,0.721852139,0.568401107,0.462480673,1,4,1,4,1,2,2,0,4,2,1
0.682173882,0.487340744,0.368763091,0.50886916,0.637200768,0.545646421,0.532662791,0.716881018,0.578451744,0.464189796,1,4,3,4,1,2,0,3,3,4,1
0.781632643,0.6042654,0.32026473,0.541591257,0.586270852,0.623988081,0.407605286,0.156426566,0.265428152,0.410395706,1,4,3,0,2,1,1,2,1,2,1
0.758512282,0.486145329,0.257770757,0.585308822,0.603517251,0.521413394,0.252495808,0.61326145,0.283309558,0.631140047,1,3,3,4,3,0,1,0,2,1,1
0.679612667,0.443021407,0.415344474,0.231577824,0.337514453,0.612852626,0.512328124,0.475086143,0.52500903,0.471928206,1,2,3,0,2,2,0,2,2,1,1
0.683663655,0.530828015,0.318703364,0.622490594,0.676108782,0.17461998,0.23015599,0.356215805,0.649748479,0.473644816,1,5,3,1,1,1,3,1,4,3,1
0.692225658,0.60240008,0.342456838,0.621490725,0.494781198,0.276788725,0.280498411,0.489443123,0.639951033,0.616265457,1,2,3,2,1,4,2,0,2,0,1
0.783055068,0.471722406,0.345954543,0.520052576,0.385146498,0.522181873,0.582939995,0.642987778,0.789202617,0.660624885,3,5,3,3,1,1,1,1,1,0,1
0.448221378,0.540557955,0.226107098,0.630299258,0.6598933,0.763343836,0.424592998,0.234407952,0.68331653,0.698199041,0,4,3,4,3,4,2,2,0,4,1
0.748095323,0.362849429,0.324331387,0.481420818,0.792560885,0.354217794,0.582358505,0.587805679,0.342729121,0.47878988,1,2,3,4,3,0,1,2,1,0,1
0.599021242,0.354000292,0.312761391,0.36290026,0.648874859,0.389599879,0.257143514,0.319377544,0.677014064,0.366626952,1,5,3,2,3,3,4,1,2,4,1
0.662815309,0.440443299,0.200675941,0.360667979,0.269290744,0.375121393,0.489164258,0.433976007,0.356247283,0.455549144,1,2,3,3,2,2,0,2,4,3,1
0.683814255,0.568949018,0.468690407,0.463218695,0.58225633,0.26421744,0.769630036,0.543204078,0.25424085,0.630437551,1,5,2,3,2,0,1,2,0,4,1
0.62410875,0.436556842,0.35548545,0.390227881,0.444900628,0.353529717,0.600095707,0.486063457,0.321942532,0.699845265,1,5,3,2,2,2,3,2,0,2,1
0.598741593,0.51073158,0.46879287,0.495398508,0.621139838,0.636548394,0.719355397,0.803461336,0.79359088,0.530806038,1,5,1,4,0,3,3,3,1,1,1
0.713022279,0.754284396,0.358260352,0.440672578,0.535861029,0.723357983,0.33200184,0.508284711,0.780065079,0.587741951,2,5,3,0,0,4,2,3,1,1,1
0.672668287,0.510348536,0.35684586,0.513884356,0.556162863,0.411794594,0.684894175,0.423683177,0.471309148,0.614896544,0,5,2,2,0,1,4,2,4,3,1
0.884604859,0.643611156,0.30165446,0.380065542,0.240654133,0.582827568,0.747831197,0.431972933,0.233749099,0.619591246,1,5,3,4,1,1,0,1,2,1,1
0.602547719,0.378794635,0.305866374,0.660122509,0.522785818,0.161378828,0.411852252,0.491870634,0.531239823,0.647180464,2,5,3,3,1,3,0,3,0,3,1
0.662696076,0.374554004,0.420631997,0.612515413,0.398061482,0.546286935,0.618653135,0.580068979,0.848820689,0.422173375,1,5,4,0,3,1,1,1,3,2,1
0.854186529,0.566162528,0.339188085,0.758615227,0.465659431,0.639449267,0.221560373,0.33932238,0.497841839,0.862026186,2,5,3,1,0,1,0,0,4,3,1
0.764571252,0.49816125,0.239759929,0.414073493,0.566697638,0.449775914,0.46791419,0.432567907,0.219829702,0.765164772,2,5,3,0,0,3,0,2,1,0,1
0.889553644,0.393559921,0.378263887,0.489313363,0.60510631,0.650693387,0.342187204,0.527822993,0.372112306,0.464701962,1,2,3,3,3,4,4,0,4,0,1
0.618335648,0.490477436,0.521381041,0.447022051,0.453540534,0.270335082,0.360790291,0.321159953,0.757483196,0.711054822,1,5,3,2,3,1,0,1,0,0,1
0.658466552,0.561749673,0.209495229,0.200141686,0.427384261,0.415797449,0.455567824,0.566539779,0.551936613,0.574238442,1,5,3,3,4,1,3,1,3,2,1
0.7303439,0.47902135,0.433731359,0.573642458,0.499399918,0.684926031,0.567372831,0.427030567,0.419949611,0.43268058,1,5,3,3,4,1,2,3,4,0,1
0.580533124,0.306279232,0.427666481,0.399232174,0.338899258,0.252783099,0.574653034,0.438883986,0.60377477,0.531219408,0,4,0,0,4,1,3,2,1,3,1
0.504737289,0.404259644,0.508765816,0.413577266,0.594796106,0.805599065,0.76905043,0.578380761,0.488112253,0.528627721,2,5,3,3,0,2,1,2,4,0,1
0.713079846,0.473051268,0.347565566,0.887734748,0.526163371,0.432800758,0.844534175,0.403574857,0.665788297,0.683847992,1,5,3,0,2,4,3,4,3,2,1
0.680747564,0.477693058,0.350901638,0.442617844,0.519018022,0.59416049,0.467682312,0.76326649,0.564387171,0.592249525,1,5,1,1,2,4,1,4,1,1,1
0.700530936,0.539644167,0.202640317,0.483671865,0.493097264,0.568567606,0.596220828,0.469541098,0.472801839,0.64395087,1,5,3,4,4,3,1,1,4,0,1
0.370171418,0.411726266,0.347166535,0.493126045,0.554830095,0.634543148,0.12253795,0.37064502,0.509707513,0.670834692,1,5,3,4,0,4,0,0,4,0,1
0.655558045,0.547462433,0.07968173,0.520881547,0.500416948,0.478269278,0.74360585,0.329231454,0.538816597,0.748438338,1,5,3,4,4,2,1,2,0,2,1
0.634098717,0.684966359,0.483239348,0.455932431,0.456522132,0.640662867,0.683449096,0.53111999,0.379427695,0.443759214,1,5,3,2,3,0,0,2,1,4,1
0.711209879,0.393420935,0.391511168,0.382857468,0.738968936,0.536718748,0.781872766,0.447919757,0.389580806,0.395232331,1,5,3,4,0,1,4,1,0,4,1
0.542799428,0.529374878,0.435780617,0.520139353,0.613952016,0.443454636,0.536684927,0.280618008,0.52719763,0.239852557,1,5,3,2,0,1,4,1,2,4,1
0.612761921,0.530005273,0.308618762,0.469507872,0.469898877,0.538577768,0.543869605,0.520510785,0.398046671,0.440122437,1,5,3,0,0,3,3,3,3,2,1
0.744214161,0.507364301,0.272514606,0.403499641,0.495756796,0.069899037,0.396236298,0.334176457,0.588787395,0.716825609,1,5,0,4,4,4,4,2,1,2,1
0.726882658,0.454903046,0.331585743,0.802936457,0.480635562,0.390439817,0.700303826,0.484918577,0.665000056,0.462756897,1,5,3,1,3,2,0,0,4,3,1
0.871489257,0.526548444,0.315993101,0.325484127,0.659615743,0.39728244,0.325048778,0.291393587,0.263444894,0.336490627,1,5,3,4,2,4,2,3,4,3,1
0.828499425,0.532917108,0.537354281,0.46392059,0.411721657,0.537487876,0.662120103,0.440427534,0.606842246,0.320775414,1,1,3,4,0,4,2,0,3,4,1
0.651827887,0.554126552,0.397626333,0.370825708,0.755014031,0.643065675,0.765073809,0.27715809,0.57636761,0.683069482,1,5,3,3,1,4,3,4,1,2,1
0.509225208,0.553067116,0.353377847,0.694303991,0.59333681,0.550265832,0.513575929,0.591850037,0.539859799,0.091702449,1,5,3,1,1,4,3,1,4,1,1
0.782766552,0.557205437,0.262832305,0.523560619,0.814428655,0.756612605,0.532408759,0.182108831,0.689001223,0.684849831,1,5,3,2,2,1,2,0,4,1,1
0.554177654,0.236647706,0.444122944,0.538525472,0.394818257,0.639058107,0.578016755,0.332284289,0.391963374,0.549577682,0,2,3,2,3,2,4,0,0,4,1
0.931168485,0.382718267,0.326087168,0.560015559,0.425565146,0.275559564,0.379244082,0.247818254,0.548947224,0.507342992,1,5,3,4,2,2,0,1,2,2,1
0.717209231,0.529667518,0.339495365,0.482696786,0.506761912,0.667567106,0.665943638,0.305898582,0.640677742,0.610857216,1,5,3,1,4,4,1,0,4,3,1
0.655224482,0.467372287,0.450087609,0.47819326,0.576857986,0.350361467,0.542259571,0.794749078,0.606547594,0.52750062,1,5,3,3,1,1,4,4,1,1,1
0.707893251,0.298042133,0.430016105,0.559079593,0.543693429,0.183990049,0.436383502,0.369748725,0.481422195,0.576529433,1,5,3,4,2,2,3,4,2,2,1
0.466950229,0.498973144,0.182504083,0.556127917,0.400787654,0.418955159,0.411999732,0.383692057,0.204026596,0.231215717,1,5,3,4,2,2,3,0,4,2,1
0.779897344,0.409326535,0.374903087,0.487665332,0.679286115,0.372281614,0.71635535,0.525725957,0.591028794,0.737263592,2,5,1,4,3,2,4,2,4,0,1
0.643167306,0.498479998,0.412792698,0.505181376,0.450487888,0.517626095,0.522664843,0.667721448,0.537642093,0.640889,1,1,3,0,0,4,2,2,3,0,1
0.607366465,0.470084333,0.202147008,0.729108064,0.495677927,0.516978099,0.390044954,0.542733471,0.385197338,0.676861862,1,4,0,2,1,0,4,2,1,3,1
0.782674718,0.615416697,0.136691658,0.670102052,0.603503968,0.338789864,0.523405454,0.573009605,0.524236857,0.384847414,2,5,3,0,0,0,4,3,1,0,1
0.747154031,0.449938279,0.378375201,0.537345016,0.555260085,0.310641025,0.56523828,0.320273266,0.699860103,0.401733007,1,5,3,2,4,2,3,1,0,3,1
0.733502801,0.633637443,0.313263008,0.437527648,0.469597928,0.472101599,0.49901096,0.219091414,0.308232243,0.59952456,2,5,3,3,3,0,4,1,2,0,1
0.469233856,0.581999027,0.561128109,0.492815172,0.472004259,0.713445838,0.736469043,0.557512776,0.626036716,0.501603174,1,5,3,4,2,4,4,3,2,0,1
0.748644274,0.563926255,0.223162988,0.585226427,0.37594684,0.522391969,0.419636576,0.373063092,0.426020574,0.725101286,1,5,2,4,4,3,4,3,1,1,1
0.610821549,0.343208312,0.310675806,0.755277632,0.274626968,0.366493486,0.610248144,0.568334465,0.3520757,0.236884453,1,5,0,3,2,2,0,0,3,3,1
0.603789366,0.582762211,0.09744472,0.562350396,0.495645639,0.440836813,0.384677658,0.636975967,0.624954744,0.301287931,1,5,3,0,0,4,4,2,2,1,1
0.599861286,0.417459628,0.331451226,0.373105853,0.729496471,0.545309963,0.214232935,0.739595576,0.517403101,0.679826549,2,3,3,0,0,3,0,2,3,3,1
0.578430462,0.506013208,0.324946711,0.485295421,0.566317224,0.463837897,0.425700391,0.35558868,0.556008059,0.684518383,1,5,3,1,3,2,2,0,3,4,1
0.696283155,0.542147311,0.409727732,0.44120469,0.535353096,0.450385606,0.498970803,0.486329867,0.496610498,0.322286837,1,5,3,0,3,0,2,3,1,4,1
0.599846597,0.497028854,0.292294982,0.553783585,0.562966784,0.490964421,0.487787137,0.647909344,0.349349068,0.503803671,1,5,3,2,4,0,0,4,0,3,1
0.793232198,0.553758109,0.072348297,0.39719306,0.580280474,0.570433572,0.612056487,0.48769686,0.617560479,0.575638122,1,5,3,0,4,4,3,2,2,0,1
0.771583103,0.670994003,0.284421704,0.423426617,0.558034185,0.562604198,0.380497371,0.438327769,0.303464731,0.549671224,1,5,3,1,4,4,3,2,0,2,1
0.706251999,0.41647881,0.374191924,0.436982472,0.374929692,0.689543221,0.491595329,0.570699717,0.695303788,0.506814065,1,2,2,3,4,0,0,3,0,4,1
0.514427879,0.459718736,0.492642728,0.704332728,0.193152916,0.511121853,0.661441077,0.608868426,0.550238497,0.539144019,1,5,2,3,3,1,4,1,1,2,1
0.873927185,0.603060476,0.186785892,0.308393482,0.584643855,0.729039709,0.824087636,0.460944659,0.830394913,0.797019471,1,4,0,1,1,0,4,1,1,4,1
0.630847511,0.529164812,0.36916426,0.382722261,0.505071799,0.611212258,0.57406175,0.448485592,0.645494332,0.441983232,1,2,0,0,0,2,1,3,2,0,1
0.700226448,0.452188931,0.241231854,0.419914617,0.331654689,0.339030495,0.661812907,0.469964134,0.320824568,0.714681156,2,5,3,3,3,3,0,2,2,3,1
0.541638272,0.508074194,0.239762651,0.803626092,0.794653565,0.359228029,0.555954191,0.389439122,0.678695515,0.5845987,1,1,3,1,3,3,0,0,1,2,1
0.806091176,0.710498565,0.172462437,0.465057753,0.440154475,0.193711358,0.582517462,0.670811682,0.550679499,0.532662431,1,5,3,0,2,2,0,3,3,3,1
0.768775661,0.50216001,0.282336654,0.453394947,0.499833793,0.167545754,0.179744817,0.534978263,0.316761206,0.476982248,1,5,3,2,2,4,3,1,3,2,1
0.708416734,0.529263711,0.358625636,0.545571531,0.568852074,0.490019031,0.738886407,0.541289179,0.646889749,0.532659383,2,5,3,4,2,2,0,2,3,1,1
0.837297398,0.453100731,0.142980931,0.621357107,0.428170121,0.68562847,0.41582687,0.200127099,0.677115084,0,0,5,3,3,0,2,3,1,2,2,1
0.872392972,0.461041693,0.531465887,0.40026953,0.666000458,0.504187014,0.889926829,0.18583949,0.468021448,0.475529562,1,5,3,4,0,1,1,0,2,4,1
0.59484818,0.488745113,0.400623408,0.554926747,0.543842513,0.455115519,0.844330123,0.418212981,0.357490419,0.644797704,1,4,3,4,3,1,2,2,0,4,1
0.70057836,0.41256845,0.484263262,0.287751426,0.606722588,0.473436533,0.394555586,0.355447135,0.552995334,0.548650892,1,5,3,1,0,0,4,4,2,3,1
0.704509471,0.672860099,0.311961496,0.649981663,0.382576956,0.455722135,0.366897065,0.32698308,0.545225523,0.580875132,2,5,3,1,2,1,4,0,1,2,1
0.652067621,0.505331077,0.131595195,0.58048054,0.580688307,0.41096346,0.424471699,0.774138963,0.593486182,0.500697845,1,5,3,1,2,3,2,4,1,3,1
0.762102236,0.483565343,0.293138962,0.387779338,0.679096111,0.430976668,0.324291902,0.48852293,0.497406644,0.215492571,1,5,0,0,3,3,4,4,3,4,1
0.58025619,0.527284466,0.367753142,0.398237339,0.645516922,0.75099596,0.680223355,0.51685949,0.191475695,0.63154437,1,5,3,3,3,3,0,3,3,1,1
0.725778037,0.406198941,0.291279237,0.53747767,0.548162437,0.580647806,0.52648478,0.584154304,0.607500763,0.663608916,2,2,3,4,2,0,3,1,2,3,1
0.735696172,0.583771235,0.252255431,0.718451645,0.321457871,0.393656646,0.526741795,0.63134923,0.551537335,0.418085427,1,5,3,1,4,0,3,2,1,1,1
0.728742343,0.448653229,0.28351795,0.680506309,0.756226662,0.455741867,0.344122488,0.243825801,0.455749831,0.341171813,1,5,3,2,0,0,2,4,2,4,1
0.74368387,0.477978966,0.372092321,0.664258839,0.597151768,0.5045559,0.322509689,0.473238399,0.683536129,0.606279752,1,5,3,4,0,4,2,3,0,2,1
0.603281918,0.369410567,0.217261933,0.65659116,0.383756172,0.491371973,0.467238906,0.54692795,0.312904816,0.595036689,1,5,3,4,3,4,2,3,2,0,1
0.601692676,0.601714853,0.353517744,0.56237783,0.750554353,0.75180269,0.695120121,0.295446012,0.675867201,0.517064077,1,5,3,4,4,2,1,4,0,0,1
0.571838094,0.530515172,0.437207952,0.519739629,0.608317716,0.40488389,0.893596562,0.387463421,0.468641114,0.549894621,1,5,3,3,3,3,1,2,3,2,1
0.813499502,0.333757271,0.168712685,0.287986178,0.341450003,0.469898746,0.643912736,0.825802217,0.681087003,0.312219,1,5,3,0,3,4,1,1,0,2,1
0.539948984,0.419702734,0.196922182,0.496450037,0.464215039,0.385838572,0.380278061,0.383770456,0.694222506,0.555409298,2,5,3,2,0,4,2,0,2,4,1
0.601797958,0.419081927,0.34741191,0.247837412,0.54443127,0.501621075,0.078390629,0.457127083,0.501975616,0.486276442,1,3,1,0,0,4,3,1,4,3,1
0.839134176,0.608301032,0.494944105,0.71813117,0.652840928,0.529443192,0.570042066,0.485420212,0.760797006,0.475305223,1,5,3,3,0,2,0,0,2,4,1
0.624926626,0.532586507,0.390334859,0.666561954,0.560129525,0.475529452,0.54735652,0.471071335,0.437100355,0.49434438,1,5,3,3,1,3,4,3,3,1,1
0.633239915,0.432341913,0.308394347,0.584325011,0.379462441,0.207569518,0.784145442,0.503545636,0.563119005,0.477371494,2,5,3,3,3,0,3,2,2,2,1
0.629084815,0.509137886,0.390803818,0.551158852,0.575509079,0.442786446,0.398091576,0.381404403,0.347518102,0.25379769,1,5,0,3,2,0,4,0,0,1,1
0.491523737,0.533036982,0.401245848,0.395208906,0.666107004,0.297529449,0.395009926,0.365271344,0.565929879,0.556281371,1,5,3,2,3,3,4,1,3,1,1
0.87338165,0.30263382,0.487261771,0.53232349,0.537509489,0.380897714,0.85314019,0.505466017,0.300072975,0.501766086,2,5,3,4,4,3,1,3,1,0,1
0.697052411,0.434520323,0.30283678,0.550901113,0.78689177,0.607252232,0.568452538,0.32304204,0.586861592,0.376178235,2,3,3,4,2,1,4,1,1,1,1
0.66639069,0.714831458,0.223207449,0.527457765,0.223293503,0.680528208,0.465270873,0.370052079,0.44493669,0.680498574,1,5,3,3,1,0,1,3,1,0,1
0.632108378,0.469886233,0.365606288,0.630657499,0.747264872,0.437043072,0.911495785,0.411663045,0.700599497,0.75001681,3,5,0,3,4,3,0,4,3,3,1
0.847882276,0.536239934,0.218693918,0.467345952,0.36956345,0.416817003,0.697071102,0.36828798,0.378304802,0.316165264,1,5,2,0,2,0,0,3,1,4,1
0.875989605,0.421061061,0.167141525,0.979297683,0.697040224,0.618050976,0.64700453,0.661184838,0.538161515,0.608616974,1,3,3,4,4,0,0,2,3,4,1
0.813937895,0.423386644,0.342516859,0.456736237,0.424237232,0.440514235,0.331075792,0.384018147,0.658935002,0.492092247,1,5,0,0,0,4,0,1,3,2,1
0.66366012,0.678234198,0.28113442,0.634406307,0.413611531,0.543793815,0.53794144,0.829353368,0.435319519,0.326518437,1,5,3,3,0,1,0,3,4,0,1
0.840370786,0.499383771,0.313976893,0.380804209,0.454779762,0.396836166,0.518986349,0.299232093,0.779765536,0.360690758,1,5,3,2,3,4,2,4,2,2,1
0.607695914,0.591431224,0.093883346,0.605594379,0.32880019,0.418698651,0.327386729,0.371356655,0.558462939,0.50016793,1,5,3,1,0,0,4,2,1,1,1
0.747415265,0.464305134,0.273601753,0.424182078,0.542250928,0.490025906,0.506005248,0.341080913,0.546541534,0.564901003,1,5,4,2,1,4,1,1,0,1,1
0.685852721,0.422820833,0.266092103,0.340922291,0.398029957,0.179795573,0.316143575,0.395275895,0.628517017,0.3317241,1,5,3,0,3,2,0,1,2,4,1
0.74766176,0.4125412,0.399602029,0.436687699,0.596625441,0.448078956,0.249650683,0.525398832,0.435674068,0.897427126,1,5,3,0,0,3,1,2,4,0,1
0.6672232,0.5412347,0.276986684,0.493665594,0.448885614,0.605582685,0.670626144,0.332717729,0.63722849,0.550200138,1,5,3,1,3,1,0,1,0,0,1
0.828303295,0.357232734,0.528991167,0.522537486,0.129363155,0.252234373,0.37942726,0.575885461,0.37352552,0.657430483,0,2,3,1,2,2,4,1,4,2,1
0.567644808,0.535110658,0.3421612,0.623239575,0.371126145,0.646633895,0.315277189,0.238094312,0.587746736,0.407592113,0,0,3,1,0,2,4,2,3,0,1
0.756489813,0.499697622,0.369705787,0.559224741,0.568505148,0.437198169,0.491878139,0.347063961,0.640899045,0.541817,3,2,1,1,0,1,0,0,0,1,1
0.772726009,0.487471853,0.338642351,0.265948528,0.508892278,0.477651643,0.370561094,0.445907365,0.493270685,0.536582894,1,1,3,2,0,4,1,0,3,4,1
0.620394251,0.445843139,0.261630415,0.464786999,0.429774135,0.709765237,0.383612753,0.598851635,0.388004077,0.680126646,1,0,3,4,1,0,4,3,4,4,1
0.845106397,0.692848838,0.382979693,0.59391503,0.455412508,0.342253013,0.318457901,0.279468435,0.320668637,0.589161707,1,3,3,1,3,1,4,0,2,4,1
0.623513745,0.560194446,0.17043356,0.35454307,0.344543935,0.716429603,0.781515421,0.480451583,0.718816399,0.405365932,1,5,3,0,2,3,2,2,4,1,1
0.641152945,0.532235803,0.281546884,0.64656918,0.56908314,0.464528524,0.742551174,0.661025505,0.605434131,0.368467539,1,5,3,2,3,1,0,3,4,0,1
0.455557194,0.48143248,0.162350206,0.456842811,0.484930634,0.382619366,0.879665964,0.671375648,0.491946047,0.586336221,1,1,2,1,2,2,0,3,0,2,1
0.773021026,0.466834765,0.20839054,0.53365948,0.721790215,0.278973925,0.388462679,0.542093957,0.432751023,0.379577464,1,5,3,2,0,2,4,2,1,0,1
0.72402003,0.381337294,0.442408109,0.506650558,0.39688591,0.522225443,0.644855488,0.369291767,0.313610399,0.239528185,0,5,3,0,1,0,2,4,3,1,1
0.66968798,0.454090213,0.168202652,0.711150119,0.546397982,0.649103836,0.648443178,0.376885356,0.405287193,0.591924987,1,5,3,0,0,0,0,0,0,4,1
0.803476635,0.394306283,0.217642117,0.664788371,0.2025111,0.336689038,0.481132895,0.620323269,0.518981055,0.764969299,3,4,3,2,2,0,1,2,4,0,1
0.96705903,0.552561227,0.255589769,0.405447829,0.556160194,0.435906303,0.801737807,0.450686151,0.489324124,0.60518236,1,5,2,1,1,0,1,1,4,1,1
0.784108383,0.409480056,0.192676291,0.41379568,0.632223138,0.317167404,0.525483308,0.388704544,0.417457212,0.571229901,1,5,3,0,1,1,1,3,3,1,1
